id	organism	seedid	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	ncbiid	platform	kbaseid	kingdom	phylum	class	order	family	genus	species	file
Lactobacillus_helveticus_DSM_20075	Lactobacillus helveticus DSM 20075	Lactobacillus helveticus DSM 20075 (585520.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	510	1361	971	Ines Thiele	09/06/12	585520	ModelSEED		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus helveticus	agora/Lactobacillus_helveticus_DSM_20075.xml
Lactobacillus_hilgardii_ATCC_8290	Lactobacillus hilgardii ATCC 8290	Lactobacillus hilgardii ATCC 8290 (525327.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	723	1791	1223	Ines Thiele	09/06/12	1423757	ModelSEED		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	Lactobacillus hilgardii	agora/Lactobacillus_hilgardii_ATCC_8290.xml
Lactobacillus_iners_DSM_13335	Lactobacillus iners DSM 13335	Lactobacillus iners DSM 13335 (525328.4)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		395	929	725	Laura Kutt	04/18/16	525328	ModelSEED	kb|g.2008	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus iners	agora/Lactobacillus_iners_DSM_13335.xml
Lactobacillus_jensenii_1153	Lactobacillus jensenii 1153	Lactobacillus jensenii 1153 (440497.10)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		461	898	738	Laura Kutt	04/18/16	440497	ModelSEED	kb|g.1482	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus jensenii	agora/Lactobacillus_jensenii_1153.xml
Lactobacillus_johnsonii_DPC_6026	Lactobacillus johnsonii DPC 6026	Lactobacillus johnsonii DPC 6026 (909954.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	462	964	776	Eugen Bauer	08/03/14	909954	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	agora/Lactobacillus_johnsonii_DPC_6026.xml
Lactobacillus_johnsonii_NCC_533	Lactobacillus johnsonii NCC 533	Lactobacillus johnsonii NCC 533 (257314.6)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	462	924	746	Eugen Bauer	08/03/14	257314	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus johnsonii	agora/Lactobacillus_johnsonii_NCC_533.xml
Lactobacillus_mucosae_LM1	Lactobacillus mucosae LM1	Lactobacillus mucosae LM1 (1130798.3)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		583	1091	853	Laura Kutt	04/18/16	1130798	Kbase	kb|g.24465	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Lactobacillus mucosae	agora/Lactobacillus_mucosae_LM1.xml
Lactobacillus_oris_F0423	Lactobacillus oris F0423	Lactobacillus oris F0423 (944562.4)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		628	1200	934	Laura Kutt	04/18/16	944562	Kbase	kb|g.28499	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus oris	agora/Lactobacillus_oris_F0423.xml
Lactobacillus_paracasei_subsp_paracasei_8700_2	Lactobacillus paracasei subsp. paracasei 8700:2	Lactobacillus paracasei subsp. paracasei 8700:2 (537973.8)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	736	1024	826	Ines Thiele	09/06/12	537973	ModelSEED		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	agora/Lactobacillus_paracasei_subsp_paracasei_8700_2.xml
Lactobacillus_paracasei_subsp_paracasei_ATCC_25302	Lactobacillus paracasei subsp. paracasei ATCC 25302	Lactobacillus paracasei subsp. paracasei ATCC 25302 (525337.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	701	1816	1213	Ines Thiele	09/06/12	525337	ModelSEED		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus paracasei	agora/Lactobacillus_paracasei_subsp_paracasei_ATCC_25302.xml
Lactobacillus_pentosus_KCA1	Lactobacillus pentosus KCA1	Lactobacillus pentosus KCA1 (1136177.4)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		858	1307	995	Laura Kutt	04/18/16	1136177	Kbase	kb|g.24585	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus pentosus	agora/Lactobacillus_pentosus_KCA1.xml
Lactobacillus_plantarum_JDM1	Lactobacillus plantarum JDM1	Lactobacillus plantarum JDM1 (644042.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	804	1235	916	Eugen Bauer	08/03/14	644042	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum	agora/Lactobacillus_plantarum_JDM1.xml
Lactobacillus_plantarum_subsp_plantarum_ATCC_14917	Lactobacillus plantarum subsp. plantarum ATCC 14917	Lactobacillus plantarum subsp. plantarum ATCC 14917 (525338.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	785	1155	890	Ines Thiele	06/25/12	525338	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum	agora/Lactobacillus_plantarum_subsp_plantarum_ATCC_14917.xml
Lactobacillus_plantarum_WCFS1	Lactobacillus plantarum WCFS1	Lactobacillus plantarum WCFS1 (220668.9)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	812	1753	1208	Ines Thiele	09/06/12	220668	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	Lactiplantibacillus plantarum	agora/Lactobacillus_plantarum_WCFS1.xml
Lactobacillus_reuteri_CF48_3A_	Lactobacillus reuteri CF48-3A	Lactobacillus reuteri CF48-3A (525341.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	575	1543	1121	Ines Thiele	09/06/12	525341	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	agora/Lactobacillus_reuteri_CF48_3A_.xml
Lactobacillus_reuteri_F275_JCM_1112	Lactobacillus reuteri F275, JCM 1112	Lactobacillus reuteri JCM 1112 (557433.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	547	1022	821	Ines Thiele	06/25/12	557433	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	agora/Lactobacillus_reuteri_F275_JCM_1112.xml
Lactobacillus_reuteri_MM2_3_	Lactobacillus reuteri MM2-3	Lactobacillus reuteri MM2-3 (585517.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	562	1561	1128	Ines Thiele	06/25/12	585517	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	agora/Lactobacillus_reuteri_MM2_3_.xml
Lactobacillus_reuteri_MM4_1A_	Lactobacillus reuteri MM4-1A	Lactobacillus reuteri MM4-1A (548485.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	560	1606	1138	Ines Thiele	06/25/12	548485	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	agora/Lactobacillus_reuteri_MM4_1A_.xml
Lactobacillus_reuteri_SD2112_ATCC_55730	Lactobacillus reuteri SD2112, ATCC 55730	Lactobacillus reuteri SD2112 (491077.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	577	1545	1120	Ines Thiele	06/25/12	491077	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus reuteri	agora/Lactobacillus_reuteri_SD2112_ATCC_55730.xml
Lactobacillus_rhamnosus_GG_ATCC_53103	Lactobacillus rhamnosus GG, ATCC 53103	Lactobacillus rhamnosus GG (Prj:40637) (568703.30)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	817	1981	1284	Eugen Bauer	08/03/14	568703	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus	agora/Lactobacillus_rhamnosus_GG_ATCC_53103.xml
Lactobacillus_rhamnosus_LMS2_1	Lactobacillus rhamnosus LMS2-1	Lactobacillus rhamnosus LMS2-1 (525361.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	760	1679	1156	Ines Thiele	06/25/12	525361	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lacticaseibacillus	Lacticaseibacillus rhamnosus	agora/Lactobacillus_rhamnosus_LMS2_1.xml
Lactobacillus_ruminis_ATCC_25644	Lactobacillus ruminis ATCC 25644	Lactobacillus ruminis ATCC 25644 (525362.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	565	1663	1123	Ines Thiele	06/25/12	525362	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus ruminis	agora/Lactobacillus_ruminis_ATCC_25644.xml
Lactobacillus_sakei_subsp_sakei_23K	Lactobacillus sakei subsp. sakei 23K	Lactobacillus sakei subsp. sakei 23K (314315.12)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	546	1569	1101	Eugen Bauer	08/03/14	314315	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Latilactobacillus	Lactobacillus sakei	agora/Lactobacillus_sakei_subsp_sakei_23K.xml
Lactobacillus_salivarius_HO66_ATCC_11741	Lactobacillus salivarius HO66, ATCC 11741	Lactobacillus salivarius ATCC 11741 (525364.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	553	1598	1078	Ines Thiele	06/25/12	1624	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	agora/Lactobacillus_salivarius_HO66_ATCC_11741.xml
Lactobacillus_salivarius_salivarius_UCC118	Lactobacillus salivarius salivarius UCC118	Lactobacillus salivarius UCC118 (362948.14)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	557	1841	1135	Ines Thiele	06/25/12	362948	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	Ligilactobacillus salivarius	agora/Lactobacillus_salivarius_salivarius_UCC118.xml
Lactobacillus_ultunensis_DSM_16047	Lactobacillus ultunensis DSM 16047	Lactobacillus ultunensis DSM 16047 (525365.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	545	1434	1026	Ines Thiele	06/25/12	525365	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus ultunensis	agora/Lactobacillus_ultunensis_DSM_16047.xml
Lactobacillus_vaginalis_ATCC_49540	Lactobacillus vaginalis ATCC 49540	Lactobacillus vaginalis ATCC 49540 (525366.3)	Facultative anaerobe	Saccharolytic, fermentative or respiratory	Positive		543	1120	902	Laura Kutt	04/18/16	1423814	Kbase	kb|g.2018	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Lactobacillus vaginalis	agora/Lactobacillus_vaginalis_ATCC_49540.xml
Lactococcus_garvieae_ATCC_49156	Lactococcus garvieae ATCC 49156	Lactococcus garvieae ATCC 49156 (420889.6)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	614	1188	890	Laura Kutt	04/18/16	420889	Kbase	kb|g.26658	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus garvieae	agora/Lactococcus_garvieae_ATCC_49156.xml
Lactococcus_lactis_subsp_lactis_Il1403	Lactococcus lactis subsp. lactis Il1403	Lactococcus lactis subsp. lactis Il1403 (272623.7)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive		748	1295	994			272623	Kbase	kb|g.613	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis	agora/Lactococcus_lactis_subsp_lactis_Il1403.xml
Lactococcus_raffinolactis_4877	Lactococcus raffinolactis 4877	Lactococcus raffinolactis 4877 (1215915.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	742	1203	902	Laura Kutt	04/18/16	1215915	Kbase	kb|g.25584	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus raffinolactis	agora/Lactococcus_raffinolactis_4877.xml
Laribacter_hongkongensis_HLHK9	Laribacter hongkongensis HLHK9	Laribacter hongkongensis HLHK9 (557598.3)	Facultative anaerobe	Asaccharolytic, nonfermentative	Negative	Pathogen	751	1266	987	Eugen Bauer	08/03/14	557598	Kbase		Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	Laribacter	Laribacter hongkongensis	agora/Laribacter_hongkongensis_HLHK9.xml
Lautropia_mirabilis_ATCC_51599	Lautropia mirabilis ATCC 51599	Lautropia mirabilis ATCC 51599 (887898.3)	Facultative anaerobe	Non-fermentative, asaccharolytic	Negative		784	1297	1025	Laura Kutt	04/18/16	887898	Kbase	kb|g.3587	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	Lautropia mirabilis	agora/Lautropia_mirabilis_ATCC_51599.xml
Leminorella_grimontii_ATCC_33999	Leminorella grimontii ATCC 33999 = DSM 5078		Facultative anaerobe	Fermentative	Negative		947	1453	1092	Laura Kutt	04/18/16	1005999	Kbase	kb|g.206563	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Budviciaceae	Leminorella	Leminorella grimontii	agora/Leminorella_grimontii_ATCC_33999.xml
Leptotrichia_buccalis_C_1013_b	Leptotrichia buccalis C-1013-b	Leptotrichia buccalis C-1013-b (523794.5)	Facultative anaerobe	Saccharolytic, fermentative	Negative		655	1251	959	Laura Kutt	04/18/16	523794	Kbase	kb|g.1972	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia buccalis	agora/Leptotrichia_buccalis_C_1013_b.xml
Leuconostoc_argentinum_KCTC_3773	Leuconostoc argentinum KCTC 3773	Leuconostoc argentinum KCTC 3773 (886872.3)	Facultative anaerobe	Saccharolytic, fermentative, nonproteolytic	Positive		602	1136	869	Laura Kutt	04/18/16	886872	Kbase	kb|g.28083	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc lactis	agora/Leuconostoc_argentinum_KCTC_3773.xml
Leuconostoc_gelidum_JB7	Leuconostoc gelidum JB7	Leuconostoc gelidum JB7 (1229756.3)	Facultative anaerobe	Saccharolytic, fermentative, nonproteolytic	Positive		629	1170	908	Laura Kutt	04/18/16	1229756	Kbase	kb|g.25724	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc gelidum	agora/Leuconostoc_gelidum_JB7.xml
Leuconostoc_lactis_KACC_91922	Leuconostoc lactis KACC 91922		Facultative anaerobe	Saccharolytic, fermentative, nonproteolytic	Positive		555	1130	869			1246	Kbase	kb|g.241841	Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc lactis	agora/Leuconostoc_lactis_KACC_91922.xml
Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254	Leuconostoc mesenteroides subsp. cremoris ATCC 19254	Leuconostoc mesenteroides subsp. cremoris ATCC 19254 (586220.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic	563	1280	979	Ines Thiele	06/25/12	586220	Kbase		Bacteria	Firmicutes	Bacilli	Lactobacillales	Leuconostocaceae	Leuconostoc	Leuconostoc mesenteroides	agora/Leuconostoc_mesenteroides_subsp_cremoris_ATCC_19254.xml
Listeria_grayi_DSM_20601	Listeria grayi DSM 20601	Listeria grayi DSM 20601 (525367.9)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Commensal	766	1443	1031	Ines Thiele	06/25/12	525367	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria grayi	agora/Listeria_grayi_DSM_20601.xml
Listeria_monocytogenes_4a_L99	Listeria monocytogenes 4a L99		Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	804	1295	963	Eugen Bauer	08/03/14	565047	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	agora/Listeria_monocytogenes_4a_L99.xml
Listeria_monocytogenes_4b_F2365	Listeria monocytogenes 4b F2365	Listeria monocytogenes str. 4b F2365 (265669.9)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	823	1326	978	Eugen Bauer	08/03/14	265669	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	agora/Listeria_monocytogenes_4b_F2365.xml
Listeria_monocytogenes_Finland_1988	Listeria monocytogenes Finland 1988	Listeria monocytogenes Finland 1988 (393127.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	843	1326	977	Eugen Bauer	08/03/14	393127	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	agora/Listeria_monocytogenes_Finland_1988.xml
Listeria_monocytogenes_FSL_R2_561	Listeria monocytogenes FSL R2-561	Listeria monocytogenes FSL R2-561 (393126.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	839	1324	976	Eugen Bauer	08/03/14	393126	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	agora/Listeria_monocytogenes_FSL_R2_561.xml
Listeria_monocytogenes_J0161_FSL_R2_499	Listeria monocytogenes J0161, FSL R2-499	Listeria monocytogenes J0161 (393130.8)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	831	1316	973	Eugen Bauer	08/03/14	393130	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	agora/Listeria_monocytogenes_J0161_FSL_R2_499.xml
Listeria_monocytogenes_serotype_7_SLCC_2482	Listeria monocytogenes serotype 7 SLCC 2482	Listeria monocytogenes serotype 7 str. SLCC2482 (1639.166)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	837	1324	977	Eugen Bauer	08/03/14	863767	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	agora/Listeria_monocytogenes_serotype_7_SLCC_2482.xml
Listeria_monocytogenes_SLCC_2378	Listeria monocytogenes SLCC 2378	Listeria monocytogenes SLCC2378 (879088.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	829	1326	978	Eugen Bauer	08/03/14	879088	ModelSEED		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	agora/Listeria_monocytogenes_SLCC_2378.xml
Listeria_monocytogenes_SLCC_2540	Listeria monocytogenes SLCC 2540	Listeria monocytogenes SLCC2540 (879089.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	834	1327	977	Eugen Bauer	08/03/14	879089	Kbase		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	agora/Listeria_monocytogenes_SLCC_2540.xml
Listeria_monocytogenes_SLCC_7179	Listeria monocytogenes SLCC 7179	Listeria monocytogenes SLCC7179 (879090.3)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Pathogen	825	1324	976	Eugen Bauer	08/03/14	879090	Kbase		Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Listeria	Listeria monocytogenes	agora/Listeria_monocytogenes_SLCC_7179.xml
Lysinibacillus_fusiformis_ZB2	Lysinibacillus fusiformis ZB2	Lysinibacillus fusiformis ZB2 (1231627.3)					1071	1492	1129	Laura Kutt	05/30/16	1231627	Kbase	kb|g.25748	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus fusiformis	agora/Lysinibacillus_fusiformis_ZB2.xml
Lysinibacillus_sphaericus_C3_41	Lysinibacillus sphaericus C3-41	Lysinibacillus sphaericus C3-41 (444177.5)					1090	1470	1118	Laura Kutt	04/18/16	444177	Kbase	kb|g.1506	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Lysinibacillus	Lysinibacillus sphaericus	agora/Lysinibacillus_sphaericus_C3_41.xml
Marvinbryantia_formatexigens_I_52_DSM_14469	Marvinbryantia formatexigens I-52, DSM 14469	Bryantella formatexigens DSM 14469 (478749.5)	Obligate anaerobe	Saccharolytic, fermentative, hydrogen used as energy source	Positive	Commensal	798	1996	1258	Ines Thiele	04/20/12	168384	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Marvinbryantia	Marvinbryantia formatexigens	agora/Marvinbryantia_formatexigens_I_52_DSM_14469.xml
Megamonas_funiformis_YIT_11815	Megamonas funiformis YIT 11815	Megamonas funiformis YIT 11815 (742816.3)	Obligate anaerobe	Saccharolytic, fermentative	Negative		811	1249	935	Laura Kutt	04/18/16	742816	Kbase	kb|g.27486	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas funiformis	agora/Megamonas_funiformis_YIT_11815.xml
Megamonas_hypermegale_ART12_1	Megamonas hypermegale ART12/1	Megamonas hypermegale ART12/1 (657316.3)	Obligate anaerobe	Saccharolytic, fermentative	Negative	Commensal	902	1102	881	Ines Thiele	06/25/12	657316	ModelSEED		Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Megamonas	Megamonas hypermegale	agora/Megamonas_hypermegale_ART12_1.xml
Megasphaera_elsdenii_DSM_20460	Megasphaera elsdenii DSM 20460		Obligate anaerobe	Saccharolytic, fermentative, lactate fermented to propionate	Negative	Commensal	649	1206	947	chenry	09/10/14	1064535	ModelSEED		Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Megasphaera	Megasphaera elsdenii	agora/Megasphaera_elsdenii_DSM_20460.xml
Melainabacterium_MEL_A1	Melainabacterium MEL.A1		Obligate anaerobe (inferred from sequence)	Saccharolytic, fermentative (inferred from sequence)	Negative (inferred from sequence)	Commensal (inferred from sequence)	406	904	726	Emilie Muller	05/11/13		ModelSEED		unclassified  superkingdom	unclassified  phylum	unclassified  class	unclassified  order	unclassified  family	unclassified  genus	unclassified  species	agora/Melainabacterium_MEL_A1.xml
